ApplNo,device_sort_index,device_name,objectName,SetDeviceInstallationLocation,description,node_name,node_id,node_type,OccSens_En,instanceNumber,node_sort_index,node_path_index,id,site_id,RS485_Baudrate,RS485_Address,RS485_BusProtokoll,AI_Cnfg,Vmin_m3h,EnableAirQualityIndication,SetCo2LimitGoodAirQuality,SetCo2LimitModerateAirQuality,SetControlMode,VmaxH_m3h,VmaxC_m3h,Vnom_m3h,Damp_RotDir,Temp_Sp_H_Shift_ECO,Temp_Sp_C_Shift_ECO,POnMode,DmpPos_OFF,Temp_Max,Temp_Min,CO2_Calib_Min,CO2_Calib_Max,p_dep_mode,Act_SyncPos,dp_at_Vnom_Cal,SetBacnetWatchdogTimeout
2.0,7.0, EVAV-25,AHU02-EVAV-25,AHU02-EVAV-25,AHU02-EVAV-25,AHU-02,472b2817-9ad1-4f02-b669-f858c1f3a6ff,ROOM,0.0,1628.0,1.0,0.0,27197.0,11700.0,2.0,28.0,1.0,1.0,90.0,1.0,1000.0,1500.0,1.0,815.5,815.5,934.5,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,161.7,120.0
2.0,15.0,623,1A-6F-V6-04,1A-6F-63,V6_VAV-5000-06,A,b388c7bc-5173-46a1-bdca-4201311d20a4,ROOM,0.0,2106063.0,0.0,0.0,16441.0,7377.0,2.0,63.0,1.0,1.0,112.0,1.0,1000.0,1500.0,1.0,763.0,763.0,763.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
2.0,0.0,DVS 250,A1 VAV4,A1 VAV4,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,A1 VAV4,37bdcca5-cd0f-4b49-bdd0-de53212d1ade,ROOM,0.0,804.0,3.0,0.0,9413.0,4523.0,2.0,4.0,1.0,2.0,204.0,1.0,1000.0,1500.0,1.0,2040.0,2040.0,3029.4,1.0,4.0,4.0,3.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,174.0,120.0
2.0,13.0,3-21-275-DVS-250/2180,3F-VAV-12,10PAX MEETING ROOM-1,DVS-250,N.A,c0e7fcf8-c387-42bd-a11e-c5bfba5d1b28,ROOM,0.0,12.0,0.0,0.0,7912.0,3967.0,2.0,12.0,1.0,1.0,408.0,1.0,1000.0,1500.0,1.0,2040.0,2040.0,2380.0,1.0,0.0,0.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,101.0,120.0
2.0,0.0, EVAV-01,AHU01-EVAV-01,AHU01-EVAV-01,AHU01-EVAV-01,AHU-01,75615303-77ff-4cf7-87cc-c96f703b3249,ROOM,0.0,1004.0,0.0,0.0,26333.0,11359.0,2.0,4.0,1.0,1.0,178.4,1.0,1000.0,1500.0,1.0,1104.4,1104.4,1699.0,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,167.7,120.0
3.0,1.0,248040,VAV-19,,,VAV-19,52a710ac-a704-47c9-9732-d6ea48c2adb9,ROOM,0.0,248040.0,2.0,0.0,3498.0,1952.0,2.0,53.0,1.0,2.0,308.0,1.0,1000.0,1500.0,1.0,1540.0,1540.0,1540.0,1.0,,,2.0,1.0,,,0.0,2000.0,1.0,1.0,135.0,120.0
2.0,1.0,02-25-877--575X250-14464,11TH FLR/AHU-1/VAV-09,n.a,DVFO-CCB-575X250,AHU-1,31f64f62-2df6-43cd-84cb-ea82eb02e27e,ROOM,0.0,11109.0,0.0,0.0,28022.0,12004.0,2.0,27.0,1.0,1.0,374.0,1.0,1000.0,1500.0,1.0,1870.0,1870.0,3400.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,247.0,120.0
2.0,0.0,DUC-VAV-BOX-0032,VAV BOX,DUC-VAV-BOX-0032,"VAV BOX 10""",15,e170289e-af62-4e8c-bcbf-5e88a7bbe4f4,ROOM,0.0,265.0,14.0,0.0,20534.0,8922.0,2.0,15.0,1.0,2.0,270.0,1.0,1000.0,1500.0,1.0,2000.0,2000.0,2700.0,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,225.0,120.0
2.0,9.0,12-24-692--350-13095,11 TH  FLOOR /AHU-03/RVAV-69/LHS,AB94,DVS250,AHU-03,2cbf3001-f807-4eb9-a6f3-6c0d36f42abd,ROOM,0.0,11069.0,2.0,0.0,26898.0,11570.0,2.0,69.0,1.0,1.0,334.2,1.0,1000.0,1500.0,1.0,1671.1,1671.1,2702.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,310.0,120.0
2.0,1.0,VAV_1_5_2,VAV-1-5/2,ห้องควบคุม,ZoneEase VAV ,ZONE C,64c587d8-8ed6-4d93-9068-ca268dd0845e,ROOM,0.0,10402.0,2.0,0.0,13765.0,6250.0,2.0,3.0,1.0,2.0,550.4794977,1.0,1000.0,1500.0,1.0,550.4794977,1834.931659,2293.664574,0.0,4.0,4.0,2.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,184.7860956,120.0
2.0,0.0,VAV-PID-300,VAV-124,VAV-124,0,7,1c894b31-4f06-4120-a37f-c4e206b6e744,ROOM,0.0,256.0,6.0,0.0,2459.0,1539.0,3.0,7.0,1.0,2.0,302.0,1.0,1000.0,1500.0,1.0,3020.0,3020.0,3624.0,1.0,0.0,5.0,3.0,0.0,30.0,18.0,0.0,2000.0,1.0,1.0,360.0,120.0
3.0,45.0,VAV-196,ZoneEase VAV,196,ZoneEase VAV,6,03bb3664-d515-4dcf-94b7-aa413e73640d,ROOM,0.0,270296.0,3.0,0.0,7178.0,3693.0,2.0,96.0,1.0,1.0,300.0,1.0,1000.0,1500.0,1.0,1000.0,1000.0,1000.0,1.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,32.0,120.0
2.0,3.0,VAV-L1-E-4,ZoneEase VAV,Device Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,E,caf1acd0-aca7-4032-91df-ab75b936a1b6,ROOM,0.0,10104.0,1.0,0.0,22183.0,8699.0,1.0,4.0,1.0,1.0,142.7,1.0,1000.0,1500.0,1.0,475.7,475.7,764.6,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,120.0
2.0,15.0,2B-10F-V8-29,2B-10F-V8-29,2B-10F-63,V8_VAV-5000-08,D,b9eb1cdc-3191-470c-995a-d291da8665a5,ROOM,0.0,2410063.0,3.0,0.0,25824.0,8125.0,2.0,63.0,1.0,4.0,223.0,1.0,1000.0,1500.0,1.0,1361.0,1361.0,1361.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
2.0,3.0,RVAV-04,RVAV-04,WS,RVAV-04,AHU_02,a7337991-b82a-4558-b397-c99c72ab4ff4,ROOM,0.0,6020.0,1.0,0.0,10486.0,4953.0,1.0,52.0,1.0,1.0,356.8394223,1.0,1000.0,1500.0,1.0,3568.0,3568.0,3568.0,0.0,4.0,4.0,2.0,1.0,30.0,16.0,0.0,2000.0,1.0,1.0,92.0,120.0
2.0,0.0,VAV-PID-F-125,VAV-19,6 pax meeting room,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,VAV-19,39c55049-26ac-488b-b95f-cb69f8b90302,ROOM,0.0,19.0,18.0,0.0,16340.0,7379.0,3.0,19.0,1.0,1.0,76.5,1.0,1000.0,1500.0,1.0,509.7,509.7,560.7,1.0,0.0,0.0,3.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,373.3,120.0
2.0,26.0,VAV 58,VAV 58,RHS,RHS,AHU 02,3c44e019-74ef-4627-8308-0ffb7b88ba9c,ROOM,0.0,59.0,1.0,0.0,27320.0,10425.0,2.0,59.0,1.0,1.0,204.0,0.0,1000.0,1500.0,1.0,1020.0,1020.0,1479.0,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,237.0,100.0
4.0,3.0,1A_18F_V8H_04,1A_18F_V8H_04,1A_18F_04,V8H_VAV_50E1_08,A,edfb4380-2323-4ad6-be8f-cec124535fed,ROOM,0.0,2118004.0,0.0,0.0,16698.0,7525.0,2.0,4.0,1.0,4.0,223.0,1.0,1000.0,1500.0,1.0,1361.0,1361.0,1361.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
9.0,0.0,CAV-2-07,SCVT-508-M-T-TB-CB,AG-AG2/185-187,Constant Air Volume,AG-AG2/185-187,c4c85104-2cd5-49c0-9c56-54318ef0cb74,ROOM,0.0,269.0,85.0,0.0,4090.0,2183.0,2.0,105.0,1.0,2.0,661.30937,1.0,1000.0,1500.0,1.0,698.0487794,734.7881888,1894.600918,1.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,0.0,1.0,1.0,248.84,120.0
2.0,64.0,EVAV-65,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,Floor,cc20e855-4870-4308-8803-c5134245e29e,ROOM,0.0,8068.0,0.0,0.0,17964.0,7933.0,2.0,68.0,1.0,1.0,302.4,1.0,1000.0,1500.0,1.0,3024.2,3024.2,3907.7,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,161.7,120.0
2.0,0.0,07-24-306--200-5975,AHU03/VAV03,N.A,DVS-200,N.A,c7083963-6eae-4fb6-beb6-e0e1e8684348,ROOM,0.0,9303.0,0.0,0.0,23773.0,10238.0,2.0,57.0,1.0,1.0,170.0,1.0,1000.0,1500.0,1.0,850.0,850.0,1652.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,276.0,120.0
2.0,0.0,VAV-PID-175,VAV-52,VAV-52,0,VAV-179,869f98e0-426b-43ab-8305-6e638f88dfed,ROOM,0.0,179.0,49.0,0.0,13440.0,6130.0,3.0,52.0,1.0,1.0,168.2020688,1.0,1000.0,1500.0,1.0,1121.347125,1121.347125,1233.481838,1.0,0.0,0.0,3.0,0.0,30.0,17.77777778,0.0,2000.0,1.0,1.0,373.26,120.0
1.0,0.0,SVT-508-M-TC-T-TB-CB,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,VAV-1,5ec31f43-82ae-47c0-bcb5-d14d960a1ac6,ROOM,0.0,111.0,0.0,0.0,15363.0,6974.0,2.0,11.0,1.0,2.0,171.6,1.0,1000.0,1500.0,1.0,171.6,1467.9,3034.4,1.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,248.8,120.0
2.0,9.0,07-24-250--150-4982,10F/AHU-1/R-VAV-10,N.A,DVS 150,AHU-1,99378185-f6d2-4b78-b51e-f3f0a875f0f4,ROOM,0.0,10010.0,0.0,0.0,23516.0,10097.0,2.0,10.0,1.0,1.0,102.0,1.0,1000.0,1500.0,1.0,510.0,510.0,1003.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,255.0,120.0
2.0,4.0,VAV-N2-2,ZoneEase VAV,ZONE 6,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,7b035162-e50f-4713-950d-6894d1e5f952,ROOM,0.0,2664.0,0.0,0.0,4317.0,2290.0,2.0,64.0,1.0,2.0,540.0,1.0,1000.0,1500.0,1.0,1080.0,1080.0,1368.0,1.0,8.0,8.0,2.0,1.0,30.0,16.0,1000.0,2000.0,1.0,1.0,215.8,120.0
2.0,100.0,RVAV - 61,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,Floor,5d8f04a5-0e98-4ff8-935a-6809cc54f361,ROOM,0.0,2104.0,0.0,0.0,17964.0,7933.0,2.0,104.0,1.0,1.0,125.7,1.0,1000.0,1500.0,1.0,1257.3,1257.3,1699.0,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,167.7,120.0
2.0,1.0,1B-21F-V8-14,1B-21F-V8-14,1B-21F-14,V8_VAV-5000-08,C,d9d43f96-dbc4-4fa7-bf8d-6f3482f1cf95,ROOM,0.0,2321014.0,2.0,0.0,16587.0,7485.0,2.0,14.0,1.0,4.0,223.0,1.0,1000.0,1500.0,1.0,1361.0,1361.0,1361.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
1.0,1759.0,Box 1760,1,1,1,Room 1,0#0#0,ROOM,0.0,1760.0,0.0,0.0,333.0,333.0,2.0,65.0,1.0,2.0,1.0,1.0,1000.0,1500.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,23.0,11.0,1.0,1.0,1.0,1.0,0.0,120.0
2.0,0.0,VAV/16-44,,,,TRAINING 3 (16-24),bbb5b0dd-bb2f-4bf6-8e63-94927d49675b,ROOM,0.0,1644.0,39.0,0.0,2948.0,1605.0,2.0,44.0,1.0,2.0,540.0,1.0,1000.0,1500.0,1.0,2628.0,2628.0,3600.0,1.0,8.0,8.0,2.0,1.0,30.0,16.0,1000.0,2000.0,1.0,1.0,277.0,120.0
2.0,0.0,03-24-811--250-16257,12TH FLR/VAV-01,N.A,DVS-250,N.A,97f21ac4-da0e-40e3-9b22-a2ee193b3ec8,ROOM,0.0,12001.0,0.0,0.0,20956.0,9082.0,2.0,1.0,1.0,1.0,397.8,1.0,1000.0,1500.0,1.0,1989.0,1989.0,2702.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,241.0,120.0
2.0,18.0,1A_22F_V6_23,1A_22F_V6_23,1A_22F_82,V6_VAV_5000_06,C,49c0f5d2-674b-492f-99b2-50eb0c23c711,ROOM,0.0,2122082.0,2.0,0.0,16698.0,7525.0,2.0,82.0,1.0,4.0,112.0,1.0,1000.0,1500.0,1.0,763.0,763.0,763.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
1.0,1186.0,Box 1187,1,1,1,Room 1,0#0#0,ROOM,0.0,1187.0,0.0,0.0,332.0,332.0,2.0,57.0,1.0,2.0,1.0,1.0,1000.0,1500.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,23.0,11.0,1.0,1.0,1.0,1.0,0.0,120.0
2.0,57.0, VAV-58,AHU-03&04-VAV-58,AHU-03&04-VAV-58,AHU-03&04-VAV-58,AHU-03&04 ,4736a119-4c92-4564-9a72-5a55f1f6609a,ROOM,0.0,7761.0,1.0,0.0,27663.0,11636.0,2.0,61.0,1.0,1.0,90.0,1.0,1000.0,1500.0,1.0,339.8,339.8,934.5,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,161.7,120.0
2.0,0.0,VAV-PID-F-R-250,VAV48,VAV-48,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,VAV-48,20c269ab-2a14-497c-ad2a-64c73e4c3c9c,ROOM,0.0,1048.0,47.0,0.0,23681.0,10200.0,3.0,48.0,1.0,1.0,254.9,1.0,1000.0,1500.0,1.0,1699.0,1699.0,1868.9,1.0,0.0,0.0,3.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,373.3,120.0
9.0,0.0,1,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,9208a124-7aff-4085-949c-6d60ecf9340b,ROOM,0.0,23.0,0.0,0.0,10959.0,5120.0,2.0,2.0,1.0,2.0,0.0,1.0,1000.0,1500.0,1.0,2600.0,2600.0,2600.0,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,135.0,120.0
2.0,7.0,CCS-3-1st F-AHU-10-VAV-78H,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,MINISTER OF STATE'S CABIN,760af8e7-bd69-4a75-abf3-07d81c57e119,ROOM,0.0,146.0,28.0,0.0,23451.0,8181.0,2.0,19.0,1.0,2.0,153.0,1.0,1000.0,1500.0,1.0,850.0,850.0,906.0,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,216.0,120.0
2.0,26.0,L24-VAV-D-1,Belimo VAV,L24-VAV-D-1,VAV,VAV,6699cf14-44c1-4c84-99a6-30b48c0bc06f,ROOM,0.0,240027.0,0.0,0.0,9323.0,3894.0,1.0,27.0,1.0,1.0,399.0,1.0,1000.0,1500.0,1.0,1330.0,1330.0,2438.08,0.0,2.0,2.0,2.0,0.0,30.0,16.0,0.0,2000.0,1.0,1.0,150.0,120.0
2.0,0.0,ADSF-06X06,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,6F-B2-EVAV-18,89400ae5-ebff-4788-b4b1-60c44c5eb5c6,ROOM,0.0,6018.0,17.0,0.0,18778.0,8253.0,2.0,18.0,1.0,2.0,102.0,1.0,800.0,1250.0,1.0,1020.0,1020.0,1156.0,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,110.0,120.0
2.0,16.0,1B-15F-V6-23,1B-15F-V6-23,1B-15F-79,V6_VAV-5000-06,C,0b6144c6-189d-47f8-8d4d-b68b02cc902d,ROOM,0.0,2315079.0,2.0,0.0,25822.0,8129.0,2.0,79.0,1.0,4.0,112.0,1.0,1000.0,1500.0,1.0,763.0,763.0,763.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
2.0,1.0,9VAV-33,ZoneEase VAV,9A-03,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,9A-03,5dea4ecf-a8c9-4abc-92c1-6ec43622c008,ROOM,1.0,9233.0,2.0,0.0,11957.0,5432.0,0.0,10.0,1.0,2.0,270.0,1.0,1000.0,1500.0,1.0,954.0,954.0,1476.0,,8.0,8.0,2.0,1.0,30.0,16.0,1000.0,2000.0,1.0,1.0,251.2,120.0
2.0,7.0,08-24-393--200-7589, VAV-09,n.a,DVS-200,n.a,38ef47c2-1801-4ab6-83e1-3af4f48ce6be,ROOM,0.0,3009.0,0.0,0.0,24482.0,10556.0,2.0,9.0,1.0,1.0,272.0,1.0,1000.0,1500.0,1.0,1360.0,1360.0,1652.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,266.0,120.0
2.0,0.0,CDB-08,6F-D-VAV-21,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,6F-D-VAV-21,86c74ef0-b2ee-4c96-93eb-81d69fae9aca,ROOM,0.0,6043.0,42.0,0.0,22541.0,9701.0,2.0,43.0,1.0,2.0,272.0,1.0,800.0,1250.0,1.0,1360.0,1360.0,1700.0,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,94.0,120.0
2.0,8.0,OVAV_40,OVAV_40,OVAV_40,OVAV_40,ROOM,67c7d4d2-9a04-46a0-a89b-a284375806a9,ROOM,0.0,1040.0,0.0,0.0,23698.0,10208.0,1.0,40.0,1.0,1.0,124.0,1.0,1000.0,1500.0,1.0,1235.0,1235.0,1801.0,0.0,0.0,0.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,247.0,120.0
2.0,13.0,14,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,9beac391-10ee-445e-949f-5b65aa31a595,ROOM,0.0,36.0,0.0,0.0,20993.0,9094.0,2.0,14.0,1.0,2.0,65.0,1.0,1000.0,1500.0,1.0,300.0,300.0,350.0,0.0,4.0,4.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,150.0,120.0
2.0,0.0,CDB-06,GF-VAV-34,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,GF-VAV-34,c13ff3a1-4186-469a-843e-a19962120f2d,ROOM,0.0,1034.0,33.0,0.0,19068.0,8362.0,2.0,34.0,1.0,2.0,129.2,1.0,800.0,1250.0,1.0,646.0,646.0,901.0,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,110.0,120.0
2.0,11.0,VAV-L18-12,VAV-L18-12,Level 18,VAV,VAV,eebf3b84-ed35-4d45-83f1-6aa85537dc4d,ROOM,0.0,410062.0,0.0,0.0,3127.0,1049.0,2.0,62.0,1.0,2.0,351.0,1.0,1000.0,1500.0,1.0,1170.0,1170.0,2700.0,0.0,2.0,2.0,2.0,0.0,30.0,16.0,100.0,2000.0,1.0,1.0,384.0,120.0
2.0,0.0,p16,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,7,7bf5522e-74af-4510-8b1d-3fba4ba3ce7d,ROOM,0.0,29.0,0.0,0.0,26138.0,11279.0,2.0,8.0,1.0,1.0,145.0,0.0,1000.0,1500.0,1.0,3600.0,3600.0,4000.0,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,60.0,120.0
2.0,1.0,VAV12,VAV12,1,VAV12,STORE ROOM,b8f8f28d-4f57-41be-b02d-dd9934050b2b,ROOM,0.0,1016.0,4.0,0.0,7379.0,3440.0,1.0,16.0,1.0,1.0,50.9703,1.0,1000.0,1500.0,1.0,509.703,509.703,934.4555,0.0,4.0,4.0,2.0,1.0,30.0,16.0,0.0,2000.0,1.0,1.0,243.0,120.0
2.0,0.0,DVS-350,5F-VAV-28,Unknown,,"AHU-2,VAV-3",b0acd153-0fda-44d7-80fc-f364fe9d0819,ROOM,0.0,528.0,27.0,0.0,1076.0,868.0,2.0,28.0,1.0,2.0,598.4,1.0,1000.0,1500.0,1.0,5984.0,5984.0,6800.0,1.0,,,2.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,255.0,120.0
2.0,98.0,RSV-TU-1-I-07-99,,,,1,57362bb1-5e5f-4d5d-be42-8bf744bb9ed2,ROOM,0.0,1379.0,0.0,0.0,3789.0,2063.0,2.0,99.0,1.0,2.0,350.0,1.0,1000.0,1500.0,1.0,850.0,850.0,1530.0,0.0,,,2.0,0.0,,,0.0,2000.0,1.0,1.0,299.0,120.0
2.0,65.0,TC-66,70470,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,4a39bf77-9eb4-4c1d-b5c7-1345a10383f5,ROOM,0.0,70470.0,0.0,0.0,7525.0,3825.0,2.0,70.0,1.0,2.0,350.0,1.0,1000.0,1500.0,1.0,850.0,850.0,1530.0,0.0,4.0,4.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,299.0,120.0
2.0,0.0,VAV-PID-O-200,217,217,0,VAV-217,4ee2f1fd-a6fb-4a27-8e07-9cf51292f67f,ROOM,0.0,437.0,216.0,0.0,4099.0,2192.0,3.0,90.0,1.0,2.0,153.0,1.0,1000.0,1500.0,1.0,1530.0,1530.0,1683.0,1.0,0.0,5.0,3.0,0.0,30.0,18.0,0.0,2000.0,1.0,1.0,360.0,120.0
2.0,0.0,VAV-PID-150,VAV10,TELESPENCER,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,VAV-10,e3d71725-2313-4dbb-bf61-c2ce75c09a5f,ROOM,0.0,1010.0,9.0,0.0,26129.0,11275.0,3.0,10.0,1.0,1.0,101.9,1.0,1000.0,1500.0,1.0,679.6,679.6,747.6,1.0,0.0,0.0,3.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,373.3,120.0
2.0,0.0,VAV-PID-175,VAV-64,1.8,0,VAV-64,f2177036-b4b6-4744-9f96-e6267a1988f7,ROOM,0.0,64.0,8.0,0.0,10958.0,5145.0,3.0,64.0,1.0,1.0,178.3961335,1.0,1000.0,1500.0,1.0,1189.307557,1189.307557,1308.238313,1.0,0.0,2.777777778,3.0,0.0,30.0,18.33333333,0.0,2000.0,1.0,1.0,373.26,120.0
2.0,25.0,08-22-74--150-17972,22F-A1-VAV-34,N.A,DVS-150,AHU-1,0e7fe2a9-7123-44d6-ae4b-eb5ae78ab541,ROOM,0.0,2226.0,0.0,0.0,11599.0,5408.0,2.0,26.0,1.0,1.0,51.0,1.0,1000.0,1500.0,1.0,255.0,255.0,1020.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,169.0,120.0
2.0,0.0,RSV-TU-1-I-08-L-(D-SA)-31F-6,VAV-31F-F,VAV-31F-F,VAV-31F-F,6,6756aa1d-46c0-471f-b2ad-927a00928511,ROOM,0.0,31006.0,5.0,0.0,16009.0,7232.0,2.0,6.0,1.0,2.0,164.0,0.0,1000.0,1500.0,1.0,500.4,500.4,1870.0,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,282.0,120.0
2.0,61.0,VAV-6F-9,ZoneEase VAV,1,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,7a350d73-935e-43f6-b326-ba795b8bbbee,ROOM,0.0,88.0,0.0,0.0,9445.0,4536.0,2.0,41.0,1.0,2.0,1026.0,1.0,1000.0,1500.0,1.0,3196.8,3196.8,3420.0,,8.0,8.0,2.0,1.0,30.0,16.0,1000.0,2000.0,1.0,1.0,250.0,120.0
2.0,17.0,RVAV.03-021,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,bb7dbad0-87e5-4a90-b0e3-3ea97e15be76,ROOM,0.0,1018.0,0.0,0.0,22164.0,9562.0,2.0,18.0,1.0,2.0,211.5,1.0,1000.0,1500.0,1.0,1057.5,1057.5,1476.0,,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,251.2,120.0
2.0,22.0,1A_16F_V6_11,1A_16F_V6_11,1A_16F_70,V6_VAV_5000_06,A,f63f2caf-913a-4ac8-a78f-0221341d730b,ROOM,0.0,2116070.0,0.0,0.0,16570.0,7477.0,2.0,70.0,1.0,4.0,112.0,1.0,1000.0,1500.0,1.0,763.0,763.0,763.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
2.0,19.0,"500 CFM, 150 DIA 20",ZoneEase VAV,VAV-20,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,AHU-1,88255007-e8d8-43ab-9cf7-fec9e3d29a7e,ROOM,0.0,21.0,0.0,0.0,27425.0,11793.0,2.0,21.0,1.0,2.0,85.0,1.0,1000.0,1500.0,1.0,849.5,849.5,934.5,0.0,4.0,4.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,248.8,120.0
2.0,563.0,VAV-564,ZoneEase VAV,1,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,3e47fbf2-b5ea-483c-b2c2-646368cd6d41,ROOM,0.0,1564.0,0.0,0.0,3955.0,2134.0,2.0,56.0,1.0,2.0,342.0,1.0,1000.0,1500.0,1.0,1702.8,1702.8,2304.0,1.0,8.0,8.0,2.0,1.0,30.0,16.0,1000.0,2000.0,1.0,1.0,262.0,120.0
3.0,18.0,VAV-19,ZoneEase VAV,19,ZoneEase VAV,1,3748e7b2-9682-4b85-9c85-390808764219,ROOM,0.0,270019.0,0.0,0.0,7137.0,3676.0,2.0,19.0,1.0,1.0,800.0,1.0,1000.0,1500.0,1.0,1600.0,1600.0,1600.0,1.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,29.0,120.0
